0.08910156,46.7734375,1895.78125,6824.492188,0.026484374
0.112578124,46.75,1897.96875,6882.382813,0.032187499
0.1015625,46.7578125,1898.90625,6756.953125,0.022148438
0.100976557,46.7890625,1899.6875,6778.28125,0.021367187
0.0778125,46.703125,1899.53125,6816.367188,0.023789061
0.109414063,46.6953125,1898.75,6851.40625,0.023125
0.103749998,46.7109375,1899.53125,6748.320313,0.022499999
0.076015621,46.7265625,1899.375,6832.109375,0.025703125
0.092460938,46.7265625,1899.84375,6773.710938,0.024296874
0.10460937,46.703125,1900.625,6827.539063,0.023164062
0.079023436,46.7421875,1901.875,6730.039063,0.026289063
0.087851562,46.796875,1901.5625,6770.15625,0.025585936
0.109453119,46.78125,1902.34375,6814.84375,0.026874999
0.071835935,46.7734375,1900.15625,6781.835938,0.023554686
0.073554687,46.6796875,1899.6875,6787.421875,0.023554686
0.108437501,46.7265625,1900.15625,6836.171875,0.031992186
0.082265623,46.78125,1899.21875,6807.734375,0.024257813
0.084062502,46.7421875,1900.3125,6787.421875,0.020039063
0.080937497,46.8125,1901.875,6846.328125,0.030781249
0.085546874,46.6953125,1901.40625,6784.375,0.025664061
0.110703126,46.8125,1900.9375,6762.539063,0.031640623
0.079570308,46.7734375,1901.09375,6792.5,0.022499999
0.088046871,46.7265625,1902.03125,6844.296875,0.022499999
0.060937498,46.703125,1902.65625,6763.046875,0.024609374
0.088554688,46.703125,1902.1875,6770.664063,0.02703125
0.077304684,46.6796875,1902.03125,6743.75,0.029999999
0.10863281,46.6640625,1902.1875,6802.65625,0.031015625
0.083554685,46.609375,1902.34375,6779.804688,0.02734375
0.10882812,46.5390625,1902.03125,6836.679688,0.028945312
0.086835936,46.515625,1901.09375,6734.609375,0.022499999
0.094765626,46.484375,1901.09375,6803.164063,0.026171874
0.089257814,46.5703125,1902.96875,6831.601563,0.019257812
0.078281246,46.5078125,1902.1875,6768.632813,0.0253125
0.085351564,46.4453125,1902.8125,6793.007813,0.019570312
0.064179689,46.4921875,1902.8125,6793.007813,0.023632811
0.08625,46.4140625,1902.65625,6762.03125,0.023476562
0.072421871,46.4765625,1902.5,6774.21875,0.020195313
0.075859375,46.46875,1903.59375,6850.390625,0.025703125
0.083671875,46.4296875,1902.65625,6739.6875,0.020859374
0.063476563,46.359375,1902.34375,6794.023438,0.022226563
0.078242183,46.34375,1901.5625,6819.414063,0.024414063
0.084765621,46.421875,1902.5,6778.789063,0.019101562
0.071484372,46.453125,1902.96875,6868.164063,0.022656249
0.092109375,46.4609375,1903.90625,6784.375,0.024804687
0.092539057,46.3671875,1902.34375,6758.984375,0.020664062
0.084140621,46.484375,1903.75,6770.15625,0.025820311
0.102929682,46.34375,1901.25,6777.265625,0.029765625
0.098984376,46.40625,1901.40625,6722.929688,0.025820311
0.082734376,46.3203125,1901.25,6813.828125,0.028554687
0.100156248,46.3984375,1901.5625,6827.539063,0.033710938
0.095429689,46.40625,1902.5,6736.132813,0.027851561
0.069609374,46.3671875,1902.1875,6732.070313,0.024570312
0.075859375,46.4296875,1902.8125,6826.015625,0.028710937
0.085351564,46.4453125,1902.5,6796.054688,0.02359375
0.081406251,46.34375,1900.78125,6883.398438,0.018906249
0.075742185,46.4453125,1903.4375,6775.234375,0.023125
0.097070314,46.4453125,1903.28125,6848.359375,0.028593749
0.105273433,46.3984375,1902.1875,6786.914063,0.0271875
0.083945312,46.3828125,1901.09375,6788.945313,0.026484374
0.084609374,46.4375,1901.71875,6789.453125,0.032109376
0.086054683,46.421875,1901.71875,6738.164063,0.028828124
0.079414062,46.3359375,1900.78125,6794.53125,0.020703124
0.068085939,46.4375,1901.875,6783.867188,0.020117188
0.079921871,46.40625,1902.5,6786.914063,0.025859375
0.103671871,46.40625,1901.25,6839.726563,0.029648436
0.101210937,46.40625,1902.03125,6833.632813,0.027734375
0.078476563,46.5,1901.40625,6776.25,0.026054688
0.071992189,46.4453125,1902.1875,6758.984375,0.028398437
0.079257809,46.5078125,1902.65625,6763.046875,0.025585936
0.096210934,46.421875,1902.03125,6814.335938,0.023046875
0.09363281,46.4453125,1900.3125,6773.203125,0.022343749
0.080078125,46.515625,1901.875,6764.0625,0.026874999
0.084023438,46.4296875,1900.9375,6849.882813,0.031757813
0.083906248,46.515625,1900.9375,6821.445313,0.026718749
0.08160156,46.5078125,1900.625,6795.546875,0.020781249
0.087851562,46.4609375,1900.46875,6752.890625,0.020937499
0.082070313,46.5,1901.25,6773.710938,0.026601562
0.092812501,46.515625,1900.625,6711.757813,0.031640623
0.09332031,46.546875,1902.1875,6828.046875,0.027578125
0.083476558,46.6015625,1901.25,6808.242188,0.020273438
0.083124995,46.5703125,1902.34375,6821.953125,0.019179687
0.084687501,46.5703125,1902.34375,6783.867188,0.025234375
0.096484371,46.59375,1903.4375,6800.117188,0.029765625
0.090195313,46.59375,1903.28125,6753.398438,0.026484374
0.093085937,46.53125,1901.25,6789.960938,0.02140625
0.101367183,46.53125,1902.5,6782.34375,0.022695312
0.089765623,46.5859375,1902.65625,6774.726563,0.02375
0.073437497,46.5625,1902.96875,6736.132813,0.0253125
0.071093746,46.640625,1902.96875,6750.859375,0.024101563
0.095703125,46.609375,1902.03125,6747.8125,0.024648437
0.111835934,46.6015625,1901.875,6731.5625,0.027070312
0.094804682,46.6484375,1902.96875,6704.140625,0.024335938
0.070429683,46.6015625,1903.125,6732.070313,0.019492187
0.075742185,46.546875,1903.125,6805.703125,0.021054687
0.091679685,46.515625,1903.75,6806.210938,0.028242188
0.100546874,46.578125,1903.125,6822.460938,0.029140625
0.090546876,46.5390625,1902.5,6775.234375,0.023476562
0.099765621,46.4609375,1901.40625,6732.070313,0.021679686
0.098554686,46.453125,1902.34375,6791.484375,0.02390625
0.076875001,46.515625,1902.8125,6874.765625,0.023398437
0.064257808,46.40625,1903.59375,6763.554688,0.022617187
0.088671871,46.5234375,1903.4375,6766.09375,0.025351562
0.10566406,46.359375,1903.125,6797.070313,0.029140625
0.09300781,46.4453125,1903.28125,6705.15625,0.024218749
0.091562495,46.3125,1902.34375,6792.5,0.020585937
0.096992187,46.265625,1902.1875,6761.523438,0.023789061
0.075039059,46.2734375,1902.96875,6729.023438,0.024218749
0.06207031,46.2734375,1902.96875,6799.101563,0.022617187
0.089374997,46.3046875,1903.75,6766.09375,0.0271875
0.102187499,46.171875,1903.75,6750.859375,0.031328123
0.082773432,46.2109375,1902.8125,6744.765625,0.024453124
0.092773438,46.2109375,1903.75,6793.007813,0.021367187
0.090078123,46.171875,1903.125,6658.945313,0.023789061
0.068437502,46.2265625,1904.0625,6820.9375,0.025546875
0.063476563,46.1953125,1901.875,6710.234375,0.023398437
0.091406249,46.109375,1902.1875,6731.054688,0.02921875
0.096445307,46.0625,1902.65625,6780.3125,0.030585937
0.087265626,46.109375,1902.8125,6799.609375,0.022890624
0.09785156,46.1640625,1903.125,6819.921875,0.024492187
0.086523436,46.1171875,1902.8125,6766.601563,0.025039062
0.063007809,46.109375,1902.5,6719.882813,0.021757811
0.071718745,46.046875,1903.4375,6812.8125,0.02375
0.085429683,46.1875,1903.4375,6739.6875,0.031679686
0.079257809,46.109375,1902.8125,6770.664063,0.027578125
0.09320312,46.1015625,1902.34375,6773.710938,0.024335938
0.105390623,46.1484375,1904.0625,6756.953125,0.028789062
0.07800781,46.1640625,1902.65625,6757.460938,0.023320312
0.073398434,46.1328125,1903.90625,6740.703125,0.020195313
0.083398439,46.1171875,1903.75,6575.664063,0.027578125
0.066210933,46.1015625,1903.125,6729.023438,0.02921875
0.079648435,46.140625,1904.0625,6748.320313,0.024531249
0.098320313,46.109375,1902.1875,6783.359375,0.030273438
0.09289062,46.15625,1902.65625,6804.6875,0.027226562
0.083554685,46.1640625,1903.125,6767.617188,0.020390624
0.081132814,46.1953125,1904.375,6773.710938,0.024960937
0.062656246,46.15625,1902.96875,6814.335938,0.027382812
0.069609374,46.171875,1902.8125,6731.054688,0.023085937
0.08910156,46.015625,1904.6875,6764.0625,0.031328123
0.08613281,46.1328125,1902.03125,6746.289063,0.029335937
0.085234374,46.234375,1904.53125,6828.554688,0.023007812
0.09394531,46.2421875,1904.6875,6736.640625,0.0271875
0.065703124,46.203125,1904.84375,6723.945313,0.024257813
0.066015624,46.21875,1903.28125,6838.203125,0.021757811
0.081328124,46.1640625,1905.15625,6725.976563,0.032460935
0.080859371,46.1640625,1904.84375,6721.40625,0.029257812
0.093554683,46.3046875,1904.6875,6749.335938,0.02515625
0.094296873,46.21875,1903.75,6770.15625,0.028593749
0.065937497,46.3125,1904.84375,6821.445313,0.021679686
0.074296877,46.25,1904.53125,6778.789063,0.024140624
0.088789061,46.2734375,1904.6875,6789.960938,0.034648437
0.082148433,46.2265625,1903.28125,6797.578125,0.025898436
0.09722656,46.3359375,1905,6705.15625,0.024609374
0.068789057,46.296875,1904.0625,6828.554688,0.026328124
0.056640625,46.2578125,1903.4375,6733.085938,0.022851562
0.083007813,46.328125,1905.625,6712.265625,0.029101562
0.081406251,46.265625,1903.4375,6769.648438,0.031132812
0.083164059,46.328125,1904.375,6736.132813,0.021132812
0.075585939,46.3125,1905.9375,6769.648438,0.024023438
0.052265625,46.2265625,1904.375,6753.90625,0.027773436
0.066835932,46.28125,1903.28125,6808.75,0.02375
0.08898437,46.34375,1904.6875,6654.375,0.030976562
0.077656247,46.3203125,1902.34375,6701.09375,0.023476562
0.088632807,46.2578125,1904.21875,6769.648438,0.021679686
0.05410156,46.3515625,1904.0625,6800.117188,0.026093749
0.055,46.375,1905.78125,6707.695313,0.022226563
0.080195308,46.375,1905.46875,6798.085938,0.029765625
0.071367189,46.421875,1905.3125,6749.84375,0.028398437
0.098749995,46.3828125,1904.53125,6781.328125,0.024101563
0.076757811,46.390625,1904.6875,6764.570313,0.025820311
0.078789063,46.4140625,1905.46875,6799.101563,0.020156249
0.066757813,46.4296875,1903.90625,6716.328125,0.025351562
0.056249999,46.390625,1903.75,6805.703125,0.029335937
0.088632807,46.296875,1902.5,6770.664063,0.026015624
0.090234376,46.3359375,1903.75,6761.015625,0.030703124
0.091249995,46.3203125,1903.125,6764.570313,0.02171875
0.090351559,46.359375,1903.125,6757.460938,0.023398437
0.0584375,46.3671875,1905.46875,6819.414063,0.024921874
0.072499998,46.328125,1903.75,6723.945313,0.022304688
0.072890624,46.34375,1904.21875,6781.328125,0.031757813
0.084062502,46.3828125,1905,6799.609375,0.026015624
0.105546869,46.28125,1904.6875,6752.890625,0.0296875
0.082656249,46.2578125,1902.96875,6705.664063,0.025273437
0.109726563,46.2265625,1905.9375,6757.96875,0.02109375
0.059765622,46.3515625,1905.3125,6751.367188,0.025625
0.063085936,46.1796875,1903.90625,6778.789063,0.023007812
0.072617188,46.1640625,1902.96875,6769.648438,0.029101562
0.067695312,46.078125,1902.34375,6758.476563,0.028749999
0.106132813,46.1796875,1904.6875,6803.671875,0.02578125
0.077851564,46.1015625,1904.375,6786.40625,0.027890624
0.100234374,46.0546875,1904.84375,6734.609375,0.0196875
0.066835932,45.984375,1902.5,6738.164063,0.024804687
0.057695311,45.96875,1903.28125,6742.734375,0.026718749
